BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
1484.250000          2.350000             4.223355             2.111677             4.223355             2.454851             2.055080             0.000000            
1484.240000          2.360000             8.924690             1.784938             8.924690             5.187531             2.987422             0.000000            
1484.230000          2.370000             6.377568             1.594392             6.377568             3.707001             2.525385             0.000000            
1484.220000          2.380000             3.098551             1.549275             3.098551             1.801052             1.760270             0.000000            
1484.210000          2.390000             4.655334             1.551778             4.655334             2.705942             2.157622             0.000000            
1484.200000          2.400000             6.257192             1.564298             6.257192             3.637032             2.501438             0.000000            
1484.190000          2.410000             1.580324             1.580324             1.580324             0.918573             1.257109             0.000000            
1484.180000          2.420000             6.348830             1.587207             6.348830             3.690297             2.519688             0.000000            
1484.170000          2.430000             4.974969             1.658323             4.974969             2.891731             2.230464             0.000000            
1484.160000          2.440000             5.271556             1.757185             5.271556             3.064124             2.295987             0.000000            
1484.150000          2.450000             6.335032             2.111677             6.335032             3.682277             2.516949             0.000000            
1484.140000          2.460000             8.924690             1.784938             8.924690             5.187531             2.987422             0.000000            
1484.130000          2.470000             7.971960             1.594392             7.971960             4.633751             2.823466             0.000000            
1484.120000          2.480000             3.098551             1.549275             3.098551             1.801052             1.760270             0.000000            
1484.110000          2.490000             3.103556             1.551778             3.103556             1.803961             1.761691             0.000000            
1484.100000          2.500000             6.257192             1.564298             6.257192             3.637032             2.501438             0.000000            
1484.090000          2.510000             1.580324             1.580324             1.580324             0.918573             1.257109             0.000000            
1484.080000          2.520000             4.761622             1.587207             4.761622             2.767722             2.182114             0.000000            
1484.070000          2.530000             6.633291             1.658323             6.633291             3.855642             2.575518             0.000000            
1484.060000          2.540000             7.028741             1.757185             7.028741             4.085499             2.651177             0.000000            
1484.050000          2.550000             4.223355             2.111677             4.223355             2.454851             2.055080             0.000000            
1484.040000          2.560000             1.784938             1.784938             1.784938             1.037506             1.336016             0.000000            
1484.030000          2.570000             12.755136            1.594392             12.755136            7.414002             3.571433             0.000000            
1484.020000          2.580000             4.647826             1.549275             4.647826             2.701578             2.155882             0.000000            
1484.010000          2.590000             3.103556             1.551778             3.103556             1.803961             1.761691             0.000000            
1484.000000          2.600000             4.692894             1.564298             4.692894             2.727774             2.166309             0.000000            
1483.990000          2.610000             3.160647             1.580324             3.160647             1.837146             1.777821             0.000000            
1483.980000          2.620000             4.761622             1.587207             4.761622             2.767722             2.182114             0.000000            
1483.970000          2.630000             3.316646             1.658323             3.316646             1.927821             1.821166             0.000000            
1483.960000          2.640000             3.514370             1.757185             3.514370             2.042750             1.874665             0.000000            
1483.950000          2.650000             2.111677             2.111677             2.111677             1.227426             1.453161             0.000000            
1483.940000          2.660000             7.139752             1.784938             7.139752             4.150025             2.672031             0.000000            
1483.930000          2.670000             11.160744            1.594392             11.160744            6.487252             3.340770             0.000000            
1483.920000          2.680000             7.746377             1.549275             7.746377             4.502630             2.783231             0.000000            
1483.910000          2.690000             4.655334             1.551778             4.655334             2.705942             2.157622             0.000000            
1483.900000          2.700000             4.692894             1.564298             4.692894             2.727774             2.166309             0.000000            
1483.890000          2.710000             9.481941             1.580324             9.481941             5.511437             3.079276             0.000000            
1483.880000          2.720000             6.348830             1.587207             6.348830             3.690297             2.519688             0.000000            
1483.870000          2.730000             9.949937             1.658323             9.949937             5.783463             3.154352             0.000000            
1483.860000          2.740000             1.757185             1.757185             1.757185             1.021375             1.325589             0.000000            
1483.850000          2.750000             12.670064            2.111677             12.670064            7.364553             3.559503             0.000000            
1483.840000          2.760000             5.354814             1.784938             5.354814             3.112519             2.314047             0.000000            
1483.830000          2.770000             7.971960             1.594392             7.971960             4.633751             2.823466             0.000000            
1483.820000          2.780000             9.295653             1.549275             9.295653             5.403156             3.048877             0.000000            
1483.810000          2.790000             4.655334             1.551778             4.655334             2.705942             2.157622             0.000000            
1483.800000          2.800000             3.128596             1.564298             3.128596             1.818516             1.768784             0.000000            
1483.790000          2.810000             7.901618             1.580324             7.901618             4.592864             2.810982             0.000000            
1483.780000          2.820000             3.174415             1.587207             3.174415             1.845148             1.781689             0.000000            
1483.770000          2.830000             6.633291             1.658323             6.633291             3.855642             2.575518             0.000000            
1483.760000          2.840000             7.028741             1.757185             7.028741             4.085499             2.651177             0.000000            
1483.750000          2.850000             14.781741            2.111677             14.781741            8.591979             3.844703             0.000000            
1483.740000          2.860000             5.354814             1.784938             5.354814             3.112519             2.314047             0.000000            
1483.730000          2.870000             7.971960             1.594392             7.971960             4.633751             2.823466             0.000000            
1483.720000          2.880000             9.295653             1.549275             9.295653             5.403156             3.048877             0.000000            
1483.710000          2.890000             7.758891             1.551778             7.758891             4.509903             2.785479             0.000000            
1483.700000          2.900000             7.821490             1.564298             7.821490             4.546290             2.796693             0.000000            
1483.690000          2.910000             7.901618             1.580324             7.901618             4.592864             2.810982             0.000000            
1483.680000          2.920000             3.174415             1.587207             3.174415             1.845148             1.781689             0.000000            
1483.670000          2.930000             3.316646             1.658323             3.316646             1.927821             1.821166             0.000000            
1483.660000          2.940000             3.514370             1.757185             3.514370             2.042750             1.874665             0.000000            
1483.650000          2.950000             16.893419            2.111677             16.893419            9.819404             4.110160             0.000000            
1483.640000          2.960000             5.354814             1.784938             5.354814             3.112519             2.314047             0.000000            
1483.630000          2.970000             14.349528            1.594392             14.349528            8.340752             3.788077             0.000000            
1483.620000          2.980000             12.394204            1.549275             12.394204            7.204208             3.520540             0.000000            
1483.610000          2.990000             9.310669             1.551778             9.310669             5.411884             3.051339             0.000000            
1483.600000          3.000000             10.950086            1.564298             10.950086            6.364805             3.309091             0.000000            
1483.590000          3.010000             9.481941             1.580324             9.481941             5.511437             3.079276             0.000000            
1483.580000          3.020000             7.936037             1.587207             7.936037             4.612871             2.817097             0.000000            
1483.570000          3.030000             6.633291             1.658323             6.633291             3.855642             2.575518             0.000000            
1483.560000          3.040000             10.543111            1.757185             10.543111            6.128249             3.247016             0.000000            
1483.550000          3.050000             2.111677             2.111677             2.111677             1.227426             1.453161             0.000000            
1483.540000          3.060000             8.924690             1.784938             8.924690             5.187531             2.987422             0.000000            
1483.530000          3.070000             9.566352             1.594392             9.566352             5.560501             3.092952             0.000000            
1483.520000          3.080000             10.844928            1.549275             10.844928            6.303682             3.293164             0.000000            
1483.510000          3.090000             10.862447            1.551778             10.862447            6.313865             3.295823             0.000000            
1483.500000          3.100000             15.642981            1.564298             15.642981            9.092579             3.955121             0.000000            
1483.490000          3.110000             11.062265            1.580324             11.062265            6.430010             3.325998             0.000000            
1483.480000          3.120000             12.697659            1.587207             12.697659            7.380593             3.563378             0.000000            
1483.470000          3.130000             13.266583            1.658323             13.266583            7.711283             3.642332             0.000000            
1483.460000          3.140000             10.543111            1.757185             10.543111            6.128249             3.247016             0.000000            
1483.450000          3.150000             14.781741            2.111677             14.781741            8.591979             3.844703             0.000000            
1483.440000          3.160000             12.494566            1.784938             12.494566            7.262544             3.534765             0.000000            
1483.430000          3.170000             12.755136            1.594392             12.755136            7.414002             3.571433             0.000000            
