BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
39.645000            1.165000             24922.867098         265.136884           24922.867098         48.518129            157.869779           0.000000            
39.640000            1.170000             28699.067099         265.732103           28699.067099         55.869376            169.407990           0.000000            
39.635000            1.175000             26966.746867         266.997494           26966.746867         52.497014            164.215550           0.000000            
39.630000            1.180000             24668.874906         268.139945           24668.874906         48.023674            157.063283           0.000000            
39.625000            1.185000             21252.595960         269.020202           21252.595960         41.373097            145.782701           0.000000            
39.620000            1.190000             29698.179028         272.460358           29698.179028         57.814379            172.331596           0.000000            
39.615000            1.195000             25637.501280         272.739375           25637.501280         49.909330            160.117149           0.000000            
39.610000            1.200000             21119.886715         274.284243           21119.886715         41.114747            145.326827           0.000000            
39.605000            1.205000             21633.678729         277.354856           21633.678729         42.114962            147.083917           0.000000            
39.600000            1.210000             23309.945298         277.499349           23309.945298         45.378203            152.675949           0.000000            
39.595000            1.215000             23655.003965         281.607190           23655.003965         46.049940            153.801833           0.000000            
39.590000            1.220000             23441.558855         282.428420           23441.558855         45.634419            153.106365           0.000000            
39.585000            1.225000             23692.808146         285.455520           23692.808146         46.123534            153.924683           0.000000            
39.580000            1.230000             26640.161334         286.453348           26640.161334         51.861239            163.218140           0.000000            
39.575000            1.235000             20945.669033         290.912070           20945.669033         40.775592            144.726186           0.000000            
39.570000            1.240000             28142.740782         293.153550           28142.740782         54.786358            167.757983           0.000000            
39.565000            1.245000             20317.048093         294.449972           20317.048093         39.551836            142.537883           0.000000            
39.560000            1.250000             27079.363128         297.575419           27079.363128         52.716247            164.558084           0.000000            
39.555000            1.255000             24417.351443         301.448783           24417.351443         47.534025            156.260524           0.000000            
39.550000            1.260000             24966.058874         304.464133           24966.058874         48.602211            158.006515           0.000000            
39.545000            1.265000             21081.530343         351.358839           21081.530343         41.040078            145.194801           0.000000            
