BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
21.028000            0.192000             0.000000             2.717850             0.000000             0.000000             0.000000             0.000000            
21.026000            0.194000             0.000000             2.749515             0.000000             0.000000             0.000000             0.000000            
21.024000            0.196000             0.000000             2.726573             0.000000             0.000000             0.000000             0.000000            
21.022000            0.198000             0.000000             2.751295             0.000000             0.000000             0.000000             0.000000            
21.020000            0.200000             0.000000             2.758442             0.000000             0.000000             0.000000             0.000000            
21.018000            0.202000             0.000000             2.742414             0.000000             0.000000             0.000000             0.000000            
21.016000            0.204000             0.000000             2.780105             0.000000             0.000000             0.000000             0.000000            
21.014000            0.206000             0.000000             2.751295             0.000000             0.000000             0.000000             0.000000            
21.012000            0.208000             0.000000             2.794737             0.000000             0.000000             0.000000             0.000000            
21.010000            0.210000             0.000000             2.780105             0.000000             0.000000             0.000000             0.000000            
21.008000            0.212000             0.000000             2.809524             0.000000             0.000000             0.000000             0.000000            
21.006000            0.214000             0.000000             2.803960             0.000000             0.000000             0.000000             0.000000            
21.004000            0.216000             0.000000             2.828229             0.000000             0.000000             0.000000             0.000000            
21.002000            0.218000             0.000000             2.828229             0.000000             0.000000             0.000000             0.000000            
21.000000            0.220000             0.000000             2.856759             0.000000             0.000000             0.000000             0.000000            
20.998000            0.222000             0.000000             2.849095             0.000000             0.000000             0.000000             0.000000            
20.996000            0.224000             0.000000             2.893733             0.000000             0.000000             0.000000             0.000000            
20.994000            0.226000             0.000000             2.872211             0.000000             0.000000             0.000000             0.000000            
20.992000            0.228000             0.000000             2.927636             0.000000             0.000000             0.000000             0.000000            
20.990000            0.230000             0.000000             2.913580             0.000000             0.000000             0.000000             0.000000            
20.988000            0.232000             0.000000             2.927636             0.000000             0.000000             0.000000             0.000000            
20.986000            0.234000             0.000000             2.983146             0.000000             0.000000             0.000000             0.000000            
20.984000            0.236000             0.000000             2.960279             0.000000             0.000000             0.000000             0.000000            
20.982000            0.238000             0.000000             2.981053             0.000000             0.000000             0.000000             0.000000            
20.980000            0.240000             0.000000             3.040802             0.000000             0.000000             0.000000             0.000000            
20.978000            0.242000             0.000000             3.027798             0.000000             0.000000             0.000000             0.000000            
20.976000            0.244000             0.000000             3.045161             0.000000             0.000000             0.000000             0.000000            
20.974000            0.246000             0.000000             3.062725             0.000000             0.000000             0.000000             0.000000            
20.972000            0.248000             0.000000             3.109810             0.000000             0.000000             0.000000             0.000000            
20.970000            0.250000             0.000000             3.132743             0.000000             0.000000             0.000000             0.000000            
20.968000            0.252000             0.000000             3.132743             0.000000             0.000000             0.000000             0.000000            
20.966000            0.254000             0.000000             3.156018             0.000000             0.000000             0.000000             0.000000            
20.964000            0.256000             0.000000             3.179641             0.000000             0.000000             0.000000             0.000000            
20.962000            0.258000             0.000000             3.206038             0.000000             0.000000             0.000000             0.000000            
20.960000            0.260000             0.000000             3.230418             0.000000             0.000000             0.000000             0.000000            
20.958000            0.262000             0.000000             3.252680             0.000000             0.000000             0.000000             0.000000            
20.956000            0.264000             0.000000             3.280309             0.000000             0.000000             0.000000             0.000000            
20.954000            0.266000             0.000000             3.310990             0.000000             0.000000             0.000000             0.000000            
20.952000            0.268000             0.000000             3.331765             0.000000             0.000000             0.000000             0.000000            
20.950000            0.270000             0.000000             3.363420             0.000000             0.000000             0.000000             0.000000            
20.948000            0.272000             0.000000             3.384861             0.000000             0.000000             0.000000             0.000000            
20.946000            0.274000             0.000000             3.414791             0.000000             0.000000             0.000000             0.000000            
20.944000            0.276000             0.000000             3.442464             0.000000             0.000000             0.000000             0.000000            
20.942000            0.278000             0.000000             3.476268             0.000000             0.000000             0.000000             0.000000            
20.940000            0.280000             0.000000             3.470588             0.000000             0.000000             0.000000             0.000000            
20.938000            0.282000             0.000000             3.502061             0.000000             0.000000             0.000000             0.000000            
